"Título da Agenda","Descrição da Agenda","Nome do Órgão","Nome da Autoridade","Data da Agenda Diária","Informações Gerais","Compromisso","Local do Compromisso","Horário de Inicio","Horário de Término","Outros Participantes","Pauta"
"Coordenador-Geral de Mídia","","Secom","Luiz Antônio Oliveira Alves","24/11/2020","","Bueno Comunicação e Representantes","Videoconferência","15:00","15:30","Francisco Bueno, Daniela Bueno, Heron Domingues, Alessandra Soares, Carlos Namur, Rosangela Maiorana, Marcello Moraes, Márcio Chagas",""
"Coordenador-Geral de Mídia","","Secom","Luiz Antônio Oliveira Alves","24/11/2020","","Head América Latina para GPA","Videoconferência","16:00","16:30","Rodrigo Fayad de Albuquerque e Rosa , Marília de Assumpção , Lilian Estevanato - , Débora Fettermann - , Kaliana Kalache",""
"Coordenador-Geral de Mídia","","Secom","Luiz Antônio Oliveira Alves","24/11/2020","","Revista Gente que Faz do Rio Grande do Sul","Videoconferência","11:50","11:30","",""
"Coordenador-Geral de Mídia","","Secom","Luiz Antônio Oliveira Alves","24/11/2020","","Política Nacional de Desenvolvimento","Esplanada dos Ministério Bloco A 6º andar","10:00","11:00","",""
"Coordenador-Geral de Mídia","","Secom","Luiz Antônio Oliveira Alves","25/11/2020","","NGN Mídia e Pod360","Esplanada dos Ministério Bloco A 6º andar","17:00","17:30","Rodrigo Fayad –  Secretário de Publicidade e Promoção, Marcos Chehab- Ceo da Pod360, Bruno Gonçalves- Ceo da NGN Midía",""
"Coordenador-Geral de Mídia","","Secom","Luiz Antônio Oliveira Alves","25/11/2020","","Verbas Publicitárias - Revista HG","Esplanada dos Ministério Bloco A 6º andar","16:00","16:30","",""
"Coordenador-Geral de Mídia","","Secom","Luiz Antônio Oliveira Alves","25/11/2020","","CGU - LAI","Videoconferência","15:30","16:00","Rodrigo Fayad de Albuquerque Rosa",""
"Coordenador-Geral de Mídia","","Secom","Luiz Antônio Oliveira Alves","25/11/2020","","TCU e a utilização de mídia on-line pela SECOM","Videoconferência","10:30","11:30","carolina.bicca@mctic.gov.br;,  alessandra.rodrigues@mctic.gov.br;,  davi.alves@mctic.gov.br;,  raul.lisboa@agu.gov.br;,  anna.rodrigues@agu.gov.br;,  spp@presidencia.gov.br;,  jose.augusto@presidencia.gov.br; ,  peter.kummer@presidencia.gov.br;, liza.agra@mctic.gov.br, tiago.aguiar@cgu.gov.br",""
"Coordenador-Geral de Mídia","","Secom","Luiz Antônio Oliveira Alves","25/11/2020","","CODECS","Esplanada dos Ministério Bloco A 6º andar","15:00","15:30","Rodrigo Fayad de Albuquerque Rosa, Edmardo Galli - Presidente da CODECS , Vanessa Valle - Diretora Geral, Fabio Rosa  Diretor da DS Média Representação , Luis Henrique Moraes -  CEO",""
"Coordenador-Geral de Mídia","","Secom","Luiz Antônio Oliveira Alves","26/11/2020","","Mais TV e Life POA","Esplanada dos Ministério Bloco A 6º andar","11:00","11:30","",""
"Coordenador-Geral de Mídia","","Secom","Luiz Antônio Oliveira Alves","26/11/2020","","Raio X - Reunião com Equipe","Esplanada dos Ministério Bloco A 6º andar","15:00","16:00","",""
"Coordenador-Geral de Mídia","","Secom","Luiz Antônio Oliveira Alves","26/11/2020","","Briefing  Programa de Revitalização das Bacias","Esplanada dos Ministério Bloco A 6º andar","17:30","18:30","",""
"Coordenador-Geral de Mídia","","Secom","Luiz Antônio Oliveira Alves","26/11/2020","","Convite: Disney | Secom","Videoconferência","16:00","16:30","",""
"Coordenador-Geral de Mídia","","Secom","Luiz Antônio Oliveira Alves","26/11/2020","","Política Nacional de Desenvolvimento - construção de documento","Esplanada dos Ministério Bloco A 6º andar","10:00","11:30","",""
"Coordenador-Geral de Mídia","","Secom","Luiz Antônio Oliveira Alves","27/11/2020","","Foto para Site do MCOM","Esplanada dos Ministério Bloco A 6º andar","11:00","11:15","",""
"Coordenador-Geral de Mídia","","Secom","Luiz Antônio Oliveira Alves","27/11/2020","","Reunião de Planejamento de Publicidade","Esplanada dos Ministério Bloco A 6º andar","10:00","11:00","Diretora - Gislaine Passador , Coordenadora Geral - Wilka  de Oliveira, Assessora - Daniele Maldaner",""
"Coordenador-Geral de Mídia","","Secom","Luiz Antônio Oliveira Alves","28/11/2020","","","Esplanada dos Ministério Bloco A 6º andar","","","",""
"Coordenador-Geral de Mídia","","Secom","Luiz Antônio Oliveira Alves","01/12/2020","","Alinhamento de Publicidade - Caixa","Esplanada dos Ministério Bloco A 6º andar","17:00","18:00","Gislaine Passador- Diretora do Departamento de Publicidade, - Magda Lucia Carvalho – Diretora Executiva  – Caixa;, - Celso Barbosa – Vice Presidente de Varejo – Caixa., - Jeyson Leyser Cordeiro – Diretor Caixa",""
"Coordenador-Geral de Mídia","","Secom","Luiz Antônio Oliveira Alves","01/12/2020","","Agenda Dynadmic","Esplanada dos Ministério Bloco A 6º andar","16:00","16:30","",""
"Coordenador-Geral de Mídia","","Secom","Luiz Antônio Oliveira Alves","01/12/2020","","Apresentação dos Veículos de Comunicação e Plano de Mídia","Esplanada dos Ministério Bloco A 6º andar","15:00","15:30","Rodrigo Fayad de Albuquerque Rosa",""
"Coordenador-Geral de Mídia","","Secom","Luiz Antônio Oliveira Alves","02/12/2020","","Política Nacional de Desenvolvimento - construção de documento","Esplanada dos Ministério Bloco A 6º andar","17:30","18:30","",""
"Coordenador-Geral de Mídia","","Secom","Luiz Antônio Oliveira Alves","02/12/2020","","Sempre Editora","Esplanada dos Ministério Bloco A 6º andar","14:00","15:00","",""
"Coordenador-Geral de Mídia","","Secom","Luiz Antônio Oliveira Alves","02/12/2020","","Apresentação de propostas da Campanha Programa de Revitalização de Bacias Hidrográficas","Esplanada dos Ministério Bloco A 6º andar","16:00","17:30","16h às 16h20 –  Apresentação ARTPLAN, Larissa, Ana Carolina, Gustavo Tirre, 16h20 às 16h40 –  Apresentação CALIA, Gustavo, Adriana, Geisa, 16h40 às 17h –  Apresentação NBS, Elisabete Rosa , Carla Russi , Gera, SECOM, Rodrigo Fayad – Secretário de Publicidade, Gislaine Passador – Diretora de Publicidade, Wilka Nepomoceno – Coordenadora-Geral de Conteúdo Publicitário, Luiz Eduardo – Assessor Técnico, Bruno Marra – Assessor Técnico, Luana Abrantes - Assessora, MDR, Rodrigo Saccone – Ascom do MDR, Wilson Rodrigues de Melo Júnior – Diretor do Departamento de Recursos Hídricos e de Revitalização de Bacias Hidrográficas – DRHB",""
"Coordenador-Geral de Mídia","","Secom","Luiz Antônio Oliveira Alves","02/12/2020","","Apresentação do Núcleo de Mídia","Esplanada dos Ministério Bloco A 6º andar","15:00","15:30","Rodrigo Fayad  – Secretário de Publicidade e Promoção , Carla Bertin- Gerente de Mídia, Sheilla Alves- Coordenadora de Mídia, Karolline Lemos- Assistente de Mídia Pleno, Kelly Carvalho- Assistente de Mídia Pleno, Patrícia Pinheiro- Assistente de Mídia Pleno, Paula Nepomuceno- Assistente de Mídia Pleno, Larissa Mendonça- Secretária",""
"Coordenador-Geral de Mídia","","Secom","Luiz Antônio Oliveira Alves","03/12/2020","","Apresentação do Núcleo de Mídia","Esplanada dos Ministério Bloco A 6º andar","15:00","15:30","Rodrigo Fayad  – Secretário de Publicidade e Promoção , Carla Bertin- Gerente de Mídia, Sheilla Alves- Coordenadora de Mídia, Karolline Lemos- Assistente de Mídia Pleno, Kelly Carvalho- Assistente de Mídia Pleno, Patrícia Pinheiro- Assistente de Mídia Pleno, Paula Nepomuceno- Assistente de Mídia Pleno, Larissa Mendonça- Secretária",""
"Coordenador-Geral de Mídia","","Secom","Luiz Antônio Oliveira Alves","03/12/2020","","Alinhamento de Publicidade/Correios","Esplanada dos Ministério Bloco A 6º andar","14:30","15:00","José Augusto- Chefe de Gabinete, Gislaine Passador- Diretora do Departamento de Publicidade, Miriam Yvone- Chefe da ASCOM Correios, Adriana Marreco- Assessora",""
"Coordenador-Geral de Mídia","","Secom","Luiz Antônio Oliveira Alves","03/12/2020","","Apresentação de planejamento de redes sociais 2021 Petrobras","Videoconferência","17:00","17:45","",""
"Coordenador-Geral de Mídia","","Secom","Luiz Antônio Oliveira Alves","07/12/2020","","Edital de Licitação de Publicidade.","Esplanada dos Ministério Bloco A 6º andar","17:00","18:00","Djair Lopes – Subsecretário de Orçamento e Administração – SOA/MCom, Peter Kummer – Diretor de Gestão e Normais - DEGEN/SECOM, Gustavo Calsing – Coordenador-Geral - CGAC/SECOM, Gilvan Ximenes – Assistente - CGAC/SECOM, Gislaine Passador  – Diretora de Publicidade – DEPUP/SECOM, Jose Augusto - Diretor de Pesquisa - DPP/SECOM",""
"Coordenador-Geral de Mídia","","Secom","Luiz Antônio Oliveira Alves","07/12/2020","","Call com BNB","Videoconferência","16:00","17:00","Bruno Martins Marra , deyse@bnb.gov.br', Daniele Maldaner da Silva , mateusmps@bnb.gov.br, niveamaiamelo@bnb.gov.br, liamlr@bnb.gov.br, antoniojonas@bnb.gov.br, lorenafc@bnb.gov.br, gabrielagr@bnb.gov.br, jamile@bolerocomunicacao.com.br, maysa@bolerocomunicacao.com.br, amanda.bernardo@ebmquintto.com.br",""
"Coordenador-Geral de Mídia","","Secom","Luiz Antônio Oliveira Alves","08/12/2020","","Primeira Campanha Diga não ao Desperdício de água e Energia Elétrica","Ministério Minas e Energia, Bloco U,  9º andar, Sala Plenária","17:00","18:00","Almirante José Roberto Bueno Júnior – Chefe de Gabinete do Ministro –, Saulo Vargas – Assessor de Comunicação –",""
"Coordenador-Geral de Mídia","","Secom","Luiz Antônio Oliveira Alves","08/12/2020","","JC Decaux","Esplanada dos Ministério Bloco A 6º andar","15:00","15:30","Rodrigo Fayad  – Secretário de Publicidade e Promoção do MCom , André Timóteo  - Red Comercial – , Heitor Pontes -Diretor Comercial e de Marketing",""
"Coordenador-Geral de Mídia","","Secom","Luiz Antônio Oliveira Alves","08/12/2020","","Apresentação da Diretora Departamento de Comunicação Internacional","Esplanada dos Ministério Bloco A 6º andar","16:00","16:30","José Augusto Carvalho de Oliveira – Chefe de Gabinete SECOM , Gislaine Passador Bittencourt Sá – Diretora do Departamento de Publicidade , Gilsandra da Luz Clark  – Diretora Departamento de Comunicação Internacional",""
"Coordenador-Geral de Mídia","","Secom","Luiz Antônio Oliveira Alves","08/12/2020","","Acaert – Associação Catarinense de Rádio e Televisão","Esplanada dos Ministério Bloco A 6º andar","10:00","10:30","",""
"Coordenador-Geral de Mídia","","Secom","Luiz Antônio Oliveira Alves","09/12/2020","","Grupo FCésar","Esplanada dos Ministério Bloco A 6º andar","11:00","11:30","Rodrigo Fayad de Albuquerque Rosa",""
"Coordenador-Geral de Mídia","","Secom","Luiz Antônio Oliveira Alves","09/12/2020","","Anuncio do Governo Federal para veiculação na rádio, na cidade de Pau dos Ferros/RN","Esplanada dos Ministério Bloco A 6º andar","11:30","12:00","Rodrigo Fayad Albuquerque Rosa",""
"Coordenador-Geral de Mídia","","Secom","Luiz Antônio Oliveira Alves","10/12/2020","","Planalto+_ Cinema + Pluto TV","Esplanada dos Ministério Bloco A 6º andar","11:00","11:30","",""
"Coordenador-Geral de Mídia","","Secom","Luiz Antônio Oliveira Alves","10/12/2020","","Veiculação de Mídia  no WI-fi","Esplanada dos Ministério Bloco A 6º andar","17:30","18:00","João Gurgulino - Subsecretário de Ciência e Tecnologia do GDF , Fábio Rosa - Diretor MOBTV , Cláudio Fallorenzo – Diretor PLUSMÍDIA , Rafael Kern - Diretor BSB MÍDIA, Fernando Kern – Diretor BSB MÍDIA",""
"Coordenador-Geral de Mídia","","Secom","Luiz Antônio Oliveira Alves","15/12/2020","","Reunião SECOM","Esplanada dos Ministério Bloco A 6º andar","16:00","17:00","",""
"Coordenador-Geral de Mídia","","Secom","Luiz Antônio Oliveira Alves","15/12/2020","","Reunião com a Agencia Calia","Esplanada dos Ministério Bloco A 6º andar","17:00","18:00","Daniele Maldener – Assessora , Tiago Prata Lopes –  BI  Calia",""
"Coordenador-Geral de Mídia","","Secom","Luiz Antônio Oliveira Alves","15/12/2020","","Apresentação das mídias do estado do Paraná","Liderança do Governo - Câmara dos Deputados Anexo II, sala 107.","15:00","16:00","Rodrigo Fayad Albuquerque Rosa",""
"Coordenador-Geral de Mídia","","Secom","Luiz Antônio Oliveira Alves","16/12/2020","","Apresentação do OPL Digital.","Esplanada dos Ministério Bloco A 6º andar","15:00","16:00","Rodolfo Darakjian – Business Director – OPL Digital",""
"Coordenador-Geral de Mídia","","Secom","Luiz Antônio Oliveira Alves","16/12/2020","","Reunião SECOM com a Agência Propeg","Esplanada dos Ministério Bloco A 6º andar","16:00","17:00","Bruno Marra, Daniele Maldaner",""
"Coordenador-Geral de Mídia","","Secom","Luiz Antônio Oliveira Alves","17/12/2020","","NGN Mídia e Marcos Chehab da Pod360","Esplanada dos Ministério Bloco A 6º andar","10:30","11:00","Rodrigo Fayad –  Secretário de Publicidade e Promoção, Marcos Chehab- Ceo da Pod360",""
"Coordenador-Geral de Mídia","","Secom","Luiz Antônio Oliveira Alves","17/12/2020","","Apresentação de abrangência do Canal","Esplanada dos Ministério Bloco A 6º andar","15:00","16:00","Júlio Cargnino – Presidente do Canal Rural;, Claudio Miranda – Diretor Financeiro do Canal Rural",""
"Coordenador-Geral de Mídia","","Secom","Luiz Antônio Oliveira Alves","18/12/2020","","Reunião Eletromídia","Esplanada dos Ministério Bloco A 6º andar","11:00","12:00","Bruno Marra, Danyelle Guedes, Luana Abrantes",""
"Coordenador-Geral de Mídia","","Secom","Luiz Antônio Oliveira Alves","21/12/2020","","Alinhamento de Comunicação Eletrobrás","Esplanada dos Ministérios Bloco A sala 610","11:00","11:30","Frederico Dobbin - Assessor de Comunicação Social - Eletrobrás, Angela Meskell - Assessora de Comunicação Social - Eletrobrás, Pedro Garcia - Diretor - Eletrobrás, José Augusto Carvalho de Oliveira - Chefe de Gabinete - SPP - SECOM, Wilka de Oliveira Nepomuceno - Coordenadora-Geral de Publicidade - SPP -SECOM, Luiz Antônio - Coordenador-Geral de Mídia - Secom",""
"Coordenador-Geral de Mídia","","Secom","Luiz Antônio Oliveira Alves","21/12/2020","","Reunião sobre Plano Nacional de Desenvolvimento Equilibrado","Videoconferência","15:00","16:00","",""
"Coordenador-Geral de Mídia","","Secom","Luiz Antônio Oliveira Alves","04/01/2021","","Audiência Pública/ Licitação de Publicidade","Esplanada dos Ministério Bloco A 6º andar","16:00","17:00","Participam:, Djair Fiorillo Lopes- Subsecretário Orçamento e Administração MCOM, Ivancir Filho- Coordenador Geral de Recursos Logísticos- MCOM, Gislaine Passador – Diretora do Departamento de Publicidade, Peter Erik Kummer- Diretor do Departamento de Gestão de Normas, Gustavo Calsing- Coordenador Geral Administração de Contratos- CGCO, José Augusto- Chefe de Gabinete- SPP",""
"Coordenador-Geral de Mídia","","Secom","Luiz Antônio Oliveira Alves","07/01/2021","","APRESENTAÇÃO_CAMPANHA_VACINAÇÃO COVID_RESTANTE DAS PROPOSTAS -","Sala de reunião da publicidade 4 andar - SLA 448, Min Saúde","17:30","18:30","",""
"Coordenador-Geral de Mídia","","Secom","Luiz Antônio Oliveira Alves","11/01/2021","","Mudança do espaço físico","Esplanada dos Ministério Bloco A 6º andar","17:00","18:00","Djair Fiorillo Lopes- Subsecretário Orçamento e Administração MCOM, Ivancir Filho- Coordenador Geral de Recursos Logísticos- MCOM, Gislaine Passador – Diretora do departamento de Publicidade , Peter Erik Kummer-Diretor do Departamento de Gestão e Normas, José Augusto- Chefe de Gabinete",""
"Coordenador-Geral de Mídia","","Secom","Luiz Antônio Oliveira Alves","12/01/2021","","","Esplanada dos Ministério Bloco A 6º andar","","","",""
"Coordenador-Geral de Mídia","","Secom","Luiz Antônio Oliveira Alves","13/01/2021","","Reunião com  ABlink   - Apresentação","Esplanada dos Ministério Bloco A 6º andar","16:30","17:00","Luiz Eduardo Goulart – Assessor Técnico, Rodrigo Fayad de Albuquerque Rosa, ABlink:, Renan Carvalho , Romulo Moreira",""
"Coordenador-Geral de Mídia","","Secom","Luiz Antônio Oliveira Alves","13/01/2021","","Reunião Secom","Esplanada dos Ministério Bloco A 6º andar","15:00","15:30","",""
"Coordenador-Geral de Mídia","","Secom","Luiz Antônio Oliveira Alves","13/01/2021","","Despachos Internos","Esplanada dos Ministério Bloco A 6º andar","16:30","17:30","",""
"Coordenador-Geral de Mídia","","Secom","Luiz Antônio Oliveira Alves","14/01/2021","","REUNIÃO SECOM - LOGAN","Videoconferência","15:00","16:00","mmarinho@newbusinessrepresent.com.br- organizador, ligiamdavid@newbusinessrepresent.com.br, luana.roque@presidencia.gov.br, julianadavid@newbusinessrepresent.com.br, julianapereira@newbusinessrepresent.com.br, daniele.maldaner@presidencia.gov.br",""
"Coordenador-Geral de Mídia","","Secom","Luiz Antônio Oliveira Alves","14/01/2021","","Reunião Interna","Esplanada dos Ministério Bloco A 6º andar","14:30","15:00","",""
"Coordenador-Geral de Mídia","","Secom","Luiz Antônio Oliveira Alves","14/01/2021","","No Trânsito, sua responsabilidade salva vidas","Videoconferência","10:00","10:30","",""
"Coordenador-Geral de Mídia","","Secom","Luiz Antônio Oliveira Alves","14/01/2021","","Reunião Serpro","Videoconferência","16:00","16:30","","Orientações sobre mídias sociais e plataformas digitais."
"Coordenador-Geral de Mídia","","Secom","Luiz Antônio Oliveira Alves","14/01/2021","","Alinhamento das Campanhas","Esplanada dos Ministério Bloco A 6º andar","11:00","12:00","",""
"Coordenador-Geral de Mídia","","Secom","Luiz Antônio Oliveira Alves","15/01/2021","","REUNIÃO ASCOM / SECOM / CONJUR / DINTEG - CAMPANHAS PUBLICITÁRIAS","Sala de reunião da publicidade n° 448","14:00","15:00","Ana Carolina Canellas de Vasconcelos;,  Carlos Eduardo de Souza Gomes Fonseca; , Marina de Carvalho Morais;, Marcos Vinicius Vilas Boas Romar; , Rodrigo Fayad de Albuquerque Rosa; , Genivano Pinto de Araújo; , Elizabeth Aulida Gueylard, Assunto: REUNIÃO ASCOM / SECOM / CONJUR / DINTEG - CAMPANHAS PUBLICITÁRIAS","Assunto: REUNIÃO ASCOM / SECOM / CONJUR / DINTEG - CAMPANHAS PUBLICITÁRIAS"
"Coordenador-Geral de Mídia","","Secom","Luiz Antônio Oliveira Alves","15/01/2021","","Influenciadores","Videoconferência","11:00","12:00","",""
"Coordenador-Geral de Mídia","","Secom","Luiz Antônio Oliveira Alves","15/01/2021","","Apresentação da SECOM à Empresa Helloo","Esplanada dos Ministério Bloco A 6º andar","15:00","15:30","",""
"Coordenador-Geral de Mídia","","Secom","Luiz Antônio Oliveira Alves","26/01/2021","","Entrevista BI - Andréia Bastos","Videoconferência","11:00","11:30","Luana Abrantes Roque",""
"Coordenador-Geral de Mídia","","Secom","Luiz Antônio Oliveira Alves","26/01/2021","","Encontro com Luciana -Lunê Produções","Videoconferência","16:00","17:00","",""
"Coordenador-Geral de Mídia","","Secom","Luiz Antônio Oliveira Alves","26/01/2021","","Entrevista BI - Larissa Narel","Videoconferência","14:00","14:30","Luana Abrantes Roque",""
"Coordenador-Geral de Mídia","","Secom","Luiz Antônio Oliveira Alves","26/01/2021","","Entrevista BI - Marina Vitalino","Videoconferência","15:40","16:10","Luana Abrantes Roque",""
"Coordenador-Geral de Mídia","","Secom","Luiz Antônio Oliveira Alves","26/01/2021","","Reunião para tratar do Processo Seletivo Simplificado Ministério das Comunicações​","Esplanada dos Ministério Bloco A 6º andar","10:30","11:30","Daniele Maldaner, Luana Abrantes Roque, Marcelo Cardoso, Pedro Paulo Leite Moreno.",""
"Coordenador-Geral de Mídia","","Secom","Luiz Antônio Oliveira Alves","27/01/2021","","Reunião Secom com Viva Representações","Esplanada dos Ministério Bloco A 6º andar","10:00","11:00","",""
"Coordenador-Geral de Mídia","","Secom","Luiz Antônio Oliveira Alves","27/01/2021","","Reunião Interna","Esplanada dos Ministério Bloco A 6º andar","11:00","12:00","Sônia Damasco do Vale",""
